id,price
619050038020141027T000000,802259.9
101600008020141125T000000,280379.62
332000081020150224T000000,316633.25
403870029020150423T000000,650627.1
152630001520140612T000000,457875.25
864590008020140827T000000,422199.9
074050007020141006T000000,311419.72
560801065020150408T000000,1330428.2
193130068820150429T000000,1224534.5
395940040020140709T000000,697456.2
614765043020150407T000000,399349.0
374400015020140928T000000,602285.1
733540034520140528T000000,137171.27
792300036020150120T000000,554694.9
701070058020150303T000000,637400.0
297680079620140925T000000,404276.12
364910067620150219T000000,663310.3
812770073520140616T000000,897129.75
277060174120141106T000000,528685.6
720234059020141014T000000,767760.4
144100035020140915T000000,427127.8
752410028020140612T000000,274934.28
674670060520150128T000000,732365.2
202570119020150507T000000,280707.1
730200021020141107T000000,664594.44
281860001020150314T000000,1270279.8
265800011520140618T000000,281553.25
111720055020141014T000000,1114004.2
558990076120150501T000000,328327.47
980870002520150211T000000,630614.8
525980009020150427T000000,431528.0
352896002020140708T000000,687411.0
052207901520150322T000000,574190.0
751850306520140623T000000,400419.88
795030409520150217T000000,379613.1
414245048020140703T000000,283923.12
512700067020150318T000000,323338.03
413689028020150327T000000,303928.72
783180046020140502T000000,366721.2
221480027020140925T000000,464814.38
423290259520141114T000000,1001046.9
133680001020140613T000000,1577668.9
144640385020150114T000000,203086.78
926871022020140528T000000,202580.17
785641043020140530T000000,1532220.9
328820003020140829T000000,451686.7
812770041020141015T000000,1936921.9
811360000420140520T000000,633778.9
785331015020140722T000000,571863.1
722200039320140703T000000,312916.28
372380041520141015T000000,399495.28
793760008720141209T000000,320421.53
670039021020140708T000000,255241.0
362206912220140903T000000,758573.25
607230080020150505T000000,890306.1
382410016620141122T000000,411299.8
330770040520140723T000000,799296.0
866520002020140623T000000,604936.56
612650006020141124T000000,501743.78
024190006020140626T000000,447861.0
019260010020140626T000000,455128.16
733440100020150414T000000,255929.58
278123023020150204T000000,510238.9
082205905920150325T000000,192253.89
121100028020150504T000000,367267.16
936870022320150202T000000,338665.75
222505924020141028T000000,925824.9
541651053020141124T000000,407413.1
276770486020140728T000000,871264.44
215980012020150317T000000,1076638.0
154660012520140703T000000,1023368.94
506640048320141120T000000,458611.2
357530293820140620T000000,469504.75
280410009520140516T000000,1130427.8
390510074020140608T000000,535917.4
327900012020141222T000000,242062.06
287710134020150318T000000,392311.56
787840013520141120T000000,310176.6
344800141220150430T000000,532506.56
402770063220140609T000000,510688.72
662340019320140903T000000,295015.8
320540029020150406T000000,502067.84
297680074920141031T000000,235923.33
363011051020140804T000000,530859.1
012303937620140820T000000,464819.25
364910001520150513T000000,575909.8
132006924920141020T000000,272784.3
685270024620140923T000000,742821.44
739910021020141126T000000,271720.56
413706027020150105T000000,427951.0
154660002020150114T000000,939506.3
933180058020150310T000000,352716.66
293810000520140829T000000,227513.34
866916017020140522T000000,279708.47
247335071020141027T000000,331422.12
444980059520140922T000000,555739.06
643050008620150116T000000,411880.38
092105913220140813T000000,406613.5
607270011020140520T000000,796465.4
910900005020140709T000000,267528.34
864890011020140826T000000,688652.44
722140049520140717T000000,324397.44
029000007520150225T000000,436319.2
762570335420140730T000000,406829.16
433700007020150309T000000,198862.06
177590022020140922T000000,515952.22
926820034820141028T000000,576545.6
255082006020150428T000000,259965.84
029131012020141209T000000,407262.75
092606919220140926T000000,854800.56
393190029520150423T000000,745177.1
785330097020150421T000000,525148.5
681780141020140624T000000,531899.5
881890025020140507T000000,975118.8
602150153520140725T000000,531329.6
745700000520140926T000000,805510.44
131090026020141013T000000,488314.38
143270042020140728T000000,246722.66
809250140020150318T000000,475921.12
172606906420150324T000000,1137912.5
954200005020140808T000000,801675.5
778500022020141013T000000,702225.5
808190019520141210T000000,624147.7
739930085020141003T000000,260376.23
788580029020141103T000000,623523.56
339682015020140506T000000,640000.94
113741004020140527T000000,554455.8
808240001120150406T000000,532262.3
502945029020141003T000000,243432.1
111700005020150313T000000,330007.25
291720036520140610T000000,428265.0
769550020020150323T000000,464310.62
247520118020150206T000000,294045.34
932360006020140715T000000,1180177.6
359250086620150402T000000,1233522.0
202570079020140811T000000,264312.94
276770434520140520T000000,1121300.1
327861306020140805T000000,464112.75
420240013520140626T000000,324322.56
720500008020141201T000000,324661.12
246190051020140926T000000,295769.94
769420038020140922T000000,764557.1
262175035020150326T000000,533508.94
131120046020140618T000000,294490.16
720316019020141029T000000,1058376.6
778792025020150501T000000,711865.75
721471127020141204T000000,629543.44
926885180020140505T000000,452271.6
107000011020141218T000000,3046506.0
272205907520140811T000000,478325.44
390498003020150414T000000,576618.25
262408904020150217T000000,324958.5
798540008920140515T000000,867640.94
723040040020150326T000000,338846.7
402530028520141029T000000,988728.75
362607904020140730T000000,725815.4
417850015020140922T000000,256859.48
611540000820150226T000000,448624.03
927420180920141119T000000,526829.94
202106905920140626T000000,351030.06
301330005520140602T000000,433017.47
264800007120150306T000000,238592.12
052504908520140918T000000,547436.8
869144033020140929T000000,1092997.2
404660082020150224T000000,637359.9
179635008020140623T000000,230375.73
321100093020150316T000000,260538.69
403590008520141117T000000,581052.56
750401056020140509T000000,1067464.1
891710018020140604T000000,603212.3
242405913920150206T000000,1735593.2
259755009020140905T000000,391460.94
202604906720140702T000000,1038953.44
635260065020150402T000000,1147764.0
253840004020140524T000000,1282813.0
051450023520141020T000000,423636.56
932360028020150211T000000,921276.6
243670061020150422T000000,553900.94
404040034020140905T000000,478520.72
982270025520140505T000000,885024.5
866324018020150330T000000,614088.0
394960009020141201T000000,315513.72
555330037520140820T000000,2245438.0
701900005020140506T000000,1100401.1
511280019020150327T000000,323734.8
111800093520140705T000000,1525480.5
739730017020140530T000000,1658156.4
379730014020140721T000000,470607.97
892900003020140821T000000,505102.1
714870005020150126T000000,460353.0
872430001020140909T000000,757457.9
390494020020140620T000000,803476.5
344874025020150428T000000,696457.2
197220055620140703T000000,549769.7
176065029020150205T000000,523031.28
556140121020150108T000000,705913.8
510451027020140718T000000,368903.3
111200003120150318T000000,572756.0
082606918420141002T000000,487091.12
379340036020140814T000000,511101.4
262308900220150416T000000,588818.1
606140016020140918T000000,366806.88
082106902520150213T000000,776449.06
797260067620141104T000000,352942.44
358590004520141022T000000,978125.3
333300245020140708T000000,379018.75
530910120020140605T000000,576037.25
152306921520140603T000000,474356.47
565260115520150415T000000,562482.5
714060002020150414T000000,348709.44
335240223620141215T000000,287043.2
630680005020140925T000000,716227.4
790520014720141104T000000,547718.8
276760092020141027T000000,426435.47
113960027020150324T000000,630295.0
362997019020150126T000000,867742.75
952310071220140618T000000,1036908.44
376010010020140723T000000,422456.88
660070003020150506T000000,506019.12
525330043720150319T000000,577741.7
869860008020140910T000000,403856.84
982820079020141028T000000,521577.28
330385033020141216T000000,2056858.2
660700009520150218T000000,477368.44
545230178520150218T000000,2658467.0
510452055020140701T000000,375973.44
336240100020140701T000000,641503.56
115200004020141010T000000,693677.1
612180006020140910T000000,458758.16
143310001020150128T000000,346175.3
684360004020140702T000000,1163315.4
430270055920150327T000000,407647.84
637200029720150323T000000,1339620.6
545030019520150327T000000,930378.75
334570020720150502T000000,812479.5
640331006020140811T000000,534608.56
344540012020140725T000000,358928.8
374400010020141111T000000,641198.94
856610020020140508T000000,1063622.0
720233019020141001T000000,533280.56
430971024020140722T000000,980757.5
812210083520140812T000000,585186.7
206180004520150122T000000,564459.5
028400022320140916T000000,585035.44
926490104020140516T000000,284442.38
278770006020150115T000000,516767.22
202605918120141120T000000,1298990.6
389310046220150225T000000,1508729.2
534720016020140512T000000,216376.44
132831037020150402T000000,355171.62
926540021020140922T000000,248703.75
009100032020140923T000000,631670.56
117600119520140621T000000,443440.12
187340002020140703T000000,457694.5
192505925420150507T000000,6677831.0
630180002020140506T000000,716873.1
947794044020140617T000000,430374.38
260010037020150211T000000,934113.7
330397010020150306T000000,926794.0
712930185120140923T000000,306311.6
400600018320140909T000000,678640.25
122603905420150316T000000,657254.6
868010003020140521T000000,511536.88
039900019520141020T000000,216401.4
138860011020140821T000000,390701.97
336240065020150116T000000,1156660.2
220670029520140915T000000,486711.3
408330062020150227T000000,773881.6
258680021020150421T000000,306081.78
931980005020150421T000000,764003.9
072604921320150320T000000,462390.2
226700016020141020T000000,450064.3
670585030020150414T000000,960294.0
132830081020150330T000000,411923.97
883577017020140822T000000,1255003.0
513200014020140618T000000,260470.38
691871034020140822T000000,471411.6
197220208020140710T000000,667923.9
102403900120140717T000000,1005948.7
092205902020140716T000000,293254.75
784920229920150218T000000,430474.53
403720066520140813T000000,701213.7
400300005320140813T000000,1837441.8
408330248520150420T000000,795578.75
508300037520150319T000000,285398.3
757491045020150203T000000,1608933.0
329870001220150320T000000,431836.38
923890008520141029T000000,476372.03
012505917820140722T000000,665478.56
715320016020150114T000000,1163987.9
235430084520140804T000000,266844.94
883890016720140509T000000,789499.6
375450123520141001T000000,842429.75
789380053420141124T000000,378071.1
669050032020141027T000000,864058.06
131070033020150507T000000,308062.3
982670070720141028T000000,574823.94
345990030520141211T000000,914038.3
102606906120150129T000000,889812.1
032306915820140626T000000,604881.2
220720063520140602T000000,445943.53
785218065020140718T000000,407556.88
287710307020150223T000000,646819.25
722750045020140909T000000,209808.62
678820029520140612T000000,458012.38
797990044020150512T000000,884209.56
143800036020140603T000000,563469.9
541160002020150304T000000,914836.25
982870281220140923T000000,579112.5
262170001020140508T000000,715790.3
127930008520150318T000000,668885.2
333600017020141003T000000,394995.03
124710003520140630T000000,1072622.6
926885132020141210T000000,425211.5
534720022020140911T000000,182452.42
681910008020141001T000000,524652.4
564130022020140828T000000,388915.7
182970008020141212T000000,1520346.4
326230023520141126T000000,1036351.8
334390251020140611T000000,811843.6
177580042020150202T000000,721392.6
297680036020150223T000000,526490.4
501500034620141104T000000,1212122.1
286710019020140618T000000,478717.9
201140052020140619T000000,385422.38
152407908820140509T000000,347156.56
955730019020140711T000000,544586.9
785215014020141007T000000,479793.34
124270003520141103T000000,772181.6
800510002520140919T000000,199955.75
733450130020150306T000000,382264.75
932850068020150202T000000,545291.6
248770006520140505T000000,405827.06
720233037020150210T000000,618893.1
232306905320150417T000000,479171.0
713530004620140716T000000,409304.22
865590010020140807T000000,255430.69
079700025620150407T000000,307430.12
283800013020150213T000000,693745.9
011410074520140506T000000,1311351.8
247520059020150421T000000,401336.62
211470046020140818T000000,312658.25
802420171420141117T000000,481493.47
521020007720140619T000000,1102595.5
664104010020140515T000000,1799108.6
777920027520140613T000000,667546.25
051450019520141016T000000,557064.06
070570053020140730T000000,431615.25
812350005020140624T000000,698573.9
231005011020141215T000000,326491.2
614560078020140911T000000,493195.3
730130015020140625T000000,327497.8
868228148020140725T000000,617427.6
335440006020150501T000000,165819.4
681775051020150303T000000,437572.25
212605904820150402T000000,540397.9
239710105520140812T000000,839534.5
180690049920140721T000000,619042.5
358100002020140926T000000,540327.25
720360055020140804T000000,250318.73
955880003020141107T000000,502400.72
419740000520140620T000000,403471.12
154580573020150218T000000,377916.44
131044028020140710T000000,518694.8
118000831520140715T000000,361451.84
231000025020150506T000000,281732.12
873204082020141017T000000,313935.56
243670062520150417T000000,665127.06
952110030120140507T000000,366357.97
926520006020141007T000000,798522.7
002350019020141008T000000,691203.4
812770039020141215T000000,1397922.4
022406910220140908T000000,611070.0
955801009020140822T000000,449814.6
257950011020140701T000000,742015.0
320550002020150408T000000,416612.3
177111055020141204T000000,305508.44
796795004020150416T000000,795705.44
712980006320150420T000000,530225.6
792290038020141030T000000,498004.44
502190005020140818T000000,797079.4
388580532520140731T000000,515093.34
807835010020141204T000000,574566.9
259183035020140820T000000,358657.12
413942007020140910T000000,1861902.5
292604950420150402T000000,824068.56
362504908820140702T000000,2385224.0
789160016520140627T000000,412821.8
951086075020150108T000000,1254876.1
278128015020140801T000000,251180.58
785200034020140625T000000,523047.25
375450120520150429T000000,1248778.0
923240005520140917T000000,324134.56
888600000520150309T000000,992929.94
255995011020150422T000000,2908474.5
429900013020140728T000000,391789.62
312150015020150423T000000,1061579.0
807300049120141211T000000,416621.44
812970064420150424T000000,684501.9
667900013020150209T000000,268860.62
382600055020150414T000000,491042.1
701070066020150428T000000,842673.25
125720212020141030T000000,1449681.8
401280001020140506T000000,517086.2
342006906520140825T000000,330718.03
147312073020140627T000000,436025.53
546970005220141113T000000,257274.78
770820088020140923T000000,502718.47
866916046020150305T000000,325167.44
279500008020140919T000000,590265.3
357480111020141125T000000,478711.97
809680011020141215T000000,314223.4
868226217020140530T000000,450045.44
561150014020140822T000000,948144.56
228760003520140625T000000,927594.2
333050070520140515T000000,512079.62
913610268020140923T000000,850518.5
246440034020140625T000000,498857.2
723745019020140806T000000,390238.72
789320345020150323T000000,433836.72
113730178020141126T000000,598702.5
272407909020150105T000000,647889.1
243670118020140814T000000,546031.6
758270007520141002T000000,1628397.0
616990118520140520T000000,2382907.0
383550019520140618T000000,5817297.0
186291005020140722T000000,303973.38
184230005020140702T000000,485969.66
211270018520150325T000000,807577.25
222890016120141008T000000,1252260.4
119300039020140620T000000,1182093.8
890000010020141231T000000,538838.06
503630043120150311T000000,4994672.0
176960014720140731T000000,1097838.2
390492060020141105T000000,605877.06
192205904620141029T000000,328454.0
727200180520150309T000000,415780.75
664850058020150421T000000,317655.8
008800059120150414T000000,224856.94
418830018020141112T000000,633028.06
612701080020140609T000000,594323.8
798740031620140814T000000,241683.77
776040090020140916T000000,297972.3
106150063020150205T000000,393432.2
032205931120150330T000000,336959.56
645030254520150508T000000,383324.2
955120125020140902T000000,660785.44
858140001520140722T000000,168055.08
092505928820150507T000000,903359.25
181880014420140502T000000,1413952.9
172080030520141119T000000,1456502.5
326000070020140904T000000,613469.3
329595024020140905T000000,482466.1
132407908520150504T000000,394027.75
381000056520140702T000000,580915.2
334270040520140522T000000,543394.2
300480017520150416T000000,506655.56
132830004020150312T000000,324339.9
168790052020140929T000000,897229.8
142320011020150513T000000,187962.28
247338092020140813T000000,277222.0
405570003020150502T000000,1737570.6
720593005020150102T000000,1097903.1
701520061520140529T000000,986242.56
635890007020141222T000000,1975060.2
785202072020150327T000000,498855.75
789320377020150304T000000,488915.97
098285008020140613T000000,411079.8
866320045020140715T000000,790214.5
555630010220140714T000000,973495.56
405110023020140820T000000,223919.42
362992114020141030T000000,852656.0
390508153020141007T000000,634605.06
260774010020141029T000000,433409.12
864554029020141126T000000,295140.2
710000013520140520T000000,343312.06
358650077020140923T000000,819681.6
022406913420150225T000000,684787.2
375950000620141014T000000,655496.9
643050023820141216T000000,476804.72
928910017020141031T000000,1396004.0
721140085020140811T000000,604345.5
745250004520140805T000000,235243.69
113800007020141113T000000,377926.56
193130041220150416T000000,531618.56
413689056020150430T000000,376457.8
542295008020140825T000000,434499.62
675110020520140804T000000,503434.78
697997015020141212T000000,531013.06
542303030020140519T000000,649181.75
003700033520140814T000000,256244.39
812260014520140521T000000,330608.28
256830004520140625T000000,422315.5
868229202020140915T000000,479348.8
064691056020150306T000000,320757.25
038400013520140624T000000,503261.97
262303901820141027T000000,327644.66
277060249320141120T000000,552553.44
954283016020141218T000000,279726.88
570000246020140725T000000,570073.8
784130050520141027T000000,547079.8
156310268520150422T000000,1078341.8
122308901620140718T000000,384054.53
620610013020140626T000000,879196.4
869131084020140509T000000,889488.0
009803053020140610T000000,1189581.4
660022030020140914T000000,484293.9
014800003520140602T000000,826590.44
277160412020141111T000000,3042133.8
929780009020140708T000000,531836.6
122503905220141112T000000,580132.9
339210005020140625T000000,210488.83
679110041020140919T000000,478196.8
154580651020140820T000000,317733.7
510040403020141208T000000,593316.4
062411011020150222T000000,1559409.0
720233016020141119T000000,401505.47
940700183020140717T000000,300865.75
212205907720140915T000000,255750.25
333600194620150307T000000,266239.94
714020033020150309T000000,392612.5
405880043920140623T000000,801942.4
125720011520140521T000000,756926.4
662340009020150421T000000,315226.78
682310022520150414T000000,771101.3
112605914420140911T000000,1294768.2
149830390520150402T000000,744736.6
645030378520141118T000000,515715.12
132430001820141121T000000,500414.84
079700025820150402T000000,1029270.94
778705018020150128T000000,632358.3
231140019520150303T000000,2368499.8
792350006020140922T000000,830679.94
278125056020141202T000000,295833.97
282210017520140827T000000,364429.22
408330007020140512T000000,722680.3
060300104520150429T000000,313548.97
613761054020140827T000000,792493.7
379700029020140612T000000,691219.2
366450004120150417T000000,410552.1
401930116020140627T000000,989888.3
815160097320150406T000000,578605.7
572750030120141006T000000,547403.9
126620001520150127T000000,536576.6
570000402820150417T000000,1666337.8
326100008020150310T000000,708140.94
119600294820150218T000000,878764.7
531510080520141218T000000,816896.44
896540039020140905T000000,988462.9
873199044020150310T000000,369528.3
202570136020141014T000000,243261.75
265250151320140813T000000,637742.94
721481005020150416T000000,776138.9
230140032520150407T000000,666487.75
951030022020140804T000000,647501.8
510451218020140626T000000,618750.3
508970072020150127T000000,330980.22
147161006020140708T000000,346896.1
168200016020150417T000000,382644.06
277060542020140916T000000,1054128.8
063810001520150312T000000,498044.78
399570032520140604T000000,766527.6
636290014520150203T000000,461394.25
281710043020150511T000000,699686.6
265250028520141028T000000,942644.8
680221033020150429T000000,261260.0
122006903520141120T000000,414997.2
941461001020140617T000000,478047.72
443840002020140512T000000,193422.98
321690008020140925T000000,311699.0
257030013020150317T000000,450073.75
789980012020140820T000000,532621.8
415430321520140828T000000,767425.1
